208,“2024.9.24”,2024年9月24日,民大附小教育集团早安声 在昨天的行政会上，我们对“教师值日”进行了研讨。回到家，我和“豆包”从哲学的角度思考并交流了三个问题：什么是教师值日？为什么要教师值日？教师值日怎么做？希望通过这三个问题的哲学回答，能让老师们充分认识“教师值日”的重要性。 所谓教师值日：就是教师在特定的时间段内，承担对教学秩序、学生活动、校园安全等方面的工作进行监督和管理。 为什么要教师值日：偌大的校园，仅靠行政值日是不够的。需要老师们在特定的时间段内维护教学秩序，保障学生安全，促进学校管理。食堂就餐、课间10分钟、午休等非上课时间段，有“老师值日”一定胜过“无人关注”。 教师值日怎么做：在自己的时间刻度里，定上闹钟——今天我值日。提前准备，按时到岗，履行职责，记录反馈。食堂里，让学生有序排队不喧哗，不乱扔残羹，关注每一个孩子吃得饱，吃得好；课间10分钟及午休时刻，教室楼道值日老师尽可能地关注孩子课间不奔跑、不喧哗，有序游戏。 如果每一位教师都能重视“教师值日”，认真地“履职尽责”，在“人防技防物防”中，尊重“人防”的重要性，学校的安全事故一定会更少，学生的行为习惯一定会更优，师生的幸福指数一定会更强，家长的满意度一定会更高，学校的发展一定会更好。辛苦大家，早安！
209,“2024.9.25”,2024年9月25日,民大附小教育集团早安声 老师们很辛苦，我也和老师们聊一聊我的一天——昨天。清晨巡校，非特殊情况，巡校是常规。第一次课听了103班陈露露老师的邀请课，课堂流程清晰，干净利落，活泼有趣。最有趣是坐在我旁边的一个小女孩，一节课都沉醉在“趣味的笑声”中，我也潜默移化地受了影响，如果每天孩子们上课都能如此开心，我想晚上做梦都是甜的吧。 第二次课和教联体两成员校连线，进行了九月云端会议。两位汇报的校长不错，很有层次，很有想法，为农村学校拥有这样优秀的管理者而高兴。课间操在一年级组进行了评课，一评一聊，时间就到了中午12时，想着下午有第一次课，就没有到食堂吃饭，趁中午早点把课备了，还可以躺一下，下午才有精神。 可是事与愿违，虽然这节课我预习过，也备过。因为今天道德与法治教参才到，这一看，看入了迷，又调整了上课思路，决定不用课件，改以提问题和活动为主线。学习并记录完国家中小学智慧平台的精品课后，我再次仔细翻阅教参，一图一文开始斟酌。对标题、二级标题，栏目，正文，范例，主持人等要素一一研究。对栏目中的活动园、交流园、小贴士、知识窗、阅读角、故事屋、美文欣赏、相关链接等一一研究，区别异同。一个中午就这样充实而过。 第五次课在307班提前候课，精心提问，认真板书，很有层次地和孩子们共同学习了《做学习的主人》。尤其对三年级英语教材改版，孩子们会不会学习，进行了深入探讨。既是完成课时目标，也是进行热点问题调研。 第六次课到四楼教师之家，与州市体育教研员对接省名师工作室到恩施开展教研活动一事。回到办公室，突然收到周蜀利主任信息，评职工作必须马上启动，交流完评职工作。我继续拿起教参，又一头埋进下次课的深度备课中。我在想，下次课《我们的学校》，我得改变学习方式，把孩子们带出教室，真正了解我们的学校。 不知不觉近傍晚6时，我自己都佩服自己；咋这么喜欢研究呢。只要工作摆在面前，就毫无畏惧地去研究它，很多工作在研究时，吃不下去饭，无法入眠，直到自己全部理顺弄懂。同时我也在想，如果我没有走上行政岗位，我现在也应该可以成为一名比较牛的名师工作室主持人，名班主任工作室主持人，关键是也可以带着一群人研究出哈数来。末了，忍不住把教参带到包里，因为周三到金马值日，闲空之余，还可以继续研究。 这是我很多个普通的一天，我丝毫没有觉得累，这属于非常轻松的日常，或许准确地说这应该是热爱，这也是附小很多教师忙碌工作的部分缩影。晚上欣赏“桂雅教室”的老师们语录，忍不住分享。有的在专业道路上不断精进，研究的是课；有的在班主任或教师岗位工作上尽情享受，聊的是孩子；有的沉迷于书海，不断夯实个人底蕴与内涵；有的不仅享受着工作，还享受着生活。真好！ 谁的一天不忙碌，谁的情绪又永远稳定。于附小，熬过了上学期对融合型教联体的风雨飘摇，把满腔热血换做凉水浇筑；走过了暑期建设金马校区的种种申请与沟通的艰难；抵住了开学季差老师的种种危机……2024年，不确定因素太多。这就是一个不确定的社会，万般种种，唯有自愈。所有人，齐心协力，三个字，往前冲，这就是附小精神，加油！
210,“2024.9.26”,2024年9月26日,民大附小教育集团早安声 昨天在金马校区值日，恰逢恩施市研培中心领导及专家一行到校指导工作。活动结束时，我进行了活动感言，用这样几个关键词来诠释。 一、感谢：非常感谢研培中心辛主任、唐主任、朱萍老师一行莅临指导。无论是以往的桂花园小学，还是民大附小，到现在的教育集团，都离不开研培中心的关心、关注。相信有研培中心各位领导与专家的助力，金马校区一定会发展更快更好。 二、鼓励：刚才各位领导对授课的两位老师进行了鼓励，对两节语文课进行了全面的剖析，并为我们进行了一次专业的业务培训，我想这就是老师们进入金马校区的福利，真是非常难得的与专家面对面的机会。我想作为一个新建校，今天专家的到来，更多的是了解新建校的一种课堂样态，了解校情，对诊支持。邀请课即是推门课，不是精品课，赛事课。我们原生态地展示，原生态地研究。从我一个非语文学科的老师来看，这两节课非常不错，可以说在金马能起到“示范引领”的作用。虽然针对新教材，针对核心素养、语文要素等等，还有很多值得改进的地方，但作为常规的个人邀请课，如果每个班级都能达到这个样子，我觉得是金马学生之福。 赵胜兰老师和何芝静老师的优秀课堂主要表现在以下几个方面：1.组织教学好：两位老师用各种方法始终抓住了学生的眼球，尤其是103班，一节课一年级孩子们有如此专注，真是不错；2.综合能力强：两位老师通过一定的基本功，丰富的经验调动了孩子们“听说读写”各种感官；3.层次很清晰： 感觉一节课很快就结束，脉络清晰，层层递进。4.延伸有广度：两节课均有延伸，如何延伸，延伸到何处，这是我们对高阶课堂的考量，当然通过专家的指导，可以再延伸广一些；5.育人有体现：无论是什么学科的课，在这一点上必须遵行，因为追求真善美，学科育人是新教材改版聚焦的焦点之一。 三、汇报及请求；一是向研培中心汇报了集团发展状况，以市教育局“一校两区方案”为集团治理蓝本，以清晰的“集团组织架构”为领导决策机制，以中心处室“纵横块线交错”为双向管理机制，以“集团方案与执行方案”交叉为运行发展机制，一切平稳向上向好。二是请求研培中心多走进金马，让金马承办赛事全员学习。在赛事名额”和“培训机会”上向集团倾斜，向金马校区倾斜，使之“起跑即冲刺”，办人民家门口的满意教育。
211,“2024.9.27”,2024年9月27日,民大附小教育集团早安声 上学期，我们启动了“桂雅教室——雁领未来2024”教师培养活动。从目前的效果来看，非常不错。一是90后、00后需要这样的培养平台激发他们的潜力；二是对于带队伍而言，每天会根据老师们的工作与生活记录，党总支随时调节工作方向、工作节奏，把“谈心谈话”做深做实。 观“桂雅教室”，老师们一天研究的是课，关心的是学生，眼里有“课堂”和“学生”的老师，偶尔还晒点生活小幸福，这样的老师，注定成为“教育佼佼者”。很喜欢大家的这种样态，非常优秀，发自内心的热爱。拥有这样一批团结向上的“铁军”，怎会不向上向好。 近期集团四校发展顺利，有了时间好好研究课，也有了时间到各成员校去转一转。我给自己定的目标是：每周四天在桂花园校区，一天在金马校区，每个月赴农村成员校一次。这个节奏刚刚好，小忙怡情。今日新田，走起。早安！
212,“2024.9.28”,2024年9月28日,最近了流行一个词叫：视觉年龄；人生不是一次旅程而是一次木刻，用年龄的刀把自己雕刻成栩栩如生的中年，我们没老，只是刀快了。一眨眼就是一天，一回头就是一年，一转身就是一辈子；人生总有太多来不及，珍惜身边每一个催我们奋进的人，那是年老后的财富。余生很贵，请别浪费！
213,“2024.9.29”,2024年9月29日,民大附小教育集团早安声 曾经看到一本书，将人的学习分为三类；一类是视觉类，得多让他看，比如思维导图；一类是听觉类，得多让他听，比如听故事APP；一类是感觉类，得多让他动，比如拍手歌。培养孩子得找到孩子的特点，对其症，提升效果明显。我研判了一下自己，我属于视觉和听觉综合类，绝对不属于感觉类，因为动作我一般都记不住。我佩服自己最大的能力是只要认真听讲师讲一节课，回来如果复述，十之不离八九，所以有人总结我适合做“传销”。呵呵，更适合做教育。因为教育就是让更多的人相信，这个世界一定会越来越美好。我也在努力践行一个教育人的责任。 我经常和老师们交流，如果我可以给孩子选老师，我就选责任心强，情绪稳定的老师。责任心强：他一定不会误人子弟。无论是教学活动，抑或育人活动。其实如今的知识达标，于普通老师是非常简单的。关键是育人达标，往往讲究老师的策略与见识。情绪稳定：孩子跟着老师的六年时间，远远超过和父母在一起的交流时间。而小学六年，是孩子的性格养成关键期，如果能学习到老师身上的“真善美上”，处事笃定，情绪稳定，真是人生一大幸事。 聊起情绪稳定，就要聊到人生松弛感。只有具有人生松弛感的人才具有情绪稳定。我想松弛感一定是介于“卷”与“躺”之间，有“卷”的行动，但有“躺”的心态。凡事尽力，走好过程，不要太在意结果。有时候看到成年人的崩溃，一半同情，一半悲哀。同情的是他们对某件事物无法做到释怀，导致精神失常，身体撕裂；悲哀的是为什么他们会那么在乎某件事物，有时候有必要如此撕心裂肺吗。这些人在我看来，往往是没有真正跌落到低谷的人，得多历练。一个真正优秀的人，一定是能正确处理高强度的工作与压力，正确看待自己的短板与别人的批评，也一定经历过特别低的低谷，才把每一丝阳光看作绝处逢生。 我想，每一个人都不喜欢身边的人哭丧着脸而整日抱怨，都喜欢和有松弛感的人在一起。他们很努力很向上，但从不刻意追求成功，很从容但有力量。他们的松弛感来源于内在强大的自信。当然，这也是他的经历、他的阅历、他的智慧和他走过的路，才会行成这样一种豁达的释怀心态。罗曼·罗兰曾说，世界上只有一种英雄主义，就是在认清生活真相之后依然热爱生活。 有松弛感的人，有三个特点：一是非常懂得喜恶同因。他身上有一些别人很喜欢他的地方，也可能恰恰是另外一些人不喜欢他的地方。但是他不会为了这些外在的意见，去轻易地改变自己。人生三万多天，他知道，他应该在乎什么。二是有松弛感的人，他不会轻易被人带节奏，因为他内在很笃定，不匮乏，别人眼里的焦虑，他通通不放在心上。因为他知道自己的节奏，凡事有自己的态度。三是有松弛感的人，情绪非常稳定。情绪稳定不是说我们不能有情绪，而是在遇到问题的时候，他的第一反应，是接纳一切，允许一切发生。他不会发泄情绪，而是稳稳当当地去接受，去尽可能处理好。 民大附小教育集团因为有了很多经历、阅历，走过的路，爬过的山，该享有的努力后的光芒……我们对任何事物有了一定的松弛感，也不再太在乎外界的眼光，走自己扎扎实实的内涵发展之路，向好向上。学校如此，老师也应亦如此。希望老师们也能在工作与生活的频道中，切换自如，让工作充满幸福感，让生活充满和谐味。早安！
214,“2024.9.30”,2024年9月30日,民大附小教育集团早安声 昨天上周一的课，下午第一二节课是行政例会时间，我们没有召开行政例会，而是进行了班子成员的谈心会。无论是党总支会，抑或行政会，凡是我参加的会，我都会认真备会。与会者的时间是有限的，如果我们不好好备会，往往无主题，无条理，与会者听起来很疲乏，毫无意义。就好比我们做老师一定要备好课一样，让孩子们的每一个40分钟都有价值。 昨天的谈话内容围绕清晨的早安声展开：获得人生松弛感，做一个情绪稳定的领导者。首先我阐明了，作为集团的班子成员，应该是领导者，而不仅仅是管理者。管理者重在安排指导或者自己亲自做，干的成份会多一些。而领导者重在精神引领，见识、胸怀与格局放在首位。会上打了一个比方，我欣赏甘局长的格局与胸怀，王局长的魄力与条理，刘局长的智慧与见识……他们就是教育系统的精神领袖，是我们学习的榜样。领导者要学会带队伍，把主任们老师们带得都比我们能干，爱干、好干，才是本事。一个领导者更需要情绪的稳定，工作的松弛有度才能将队伍带得幸福。 作为一个领导者，我希望我们共同做好这么三点；首先要把自己“端”起来。这里所谓的“端”，不是摆架子，而是言谈举止以一个“引领者”自居。上梁不正下梁歪，如何让自己部门风清气正，部门负责人有不可推卸的责任。班主任也是一个班级的“引领者”，如何“端”起来，让家长打心眼里佩服，也需要智慧。其次，对上对下要有“边界感”“规则感”。班子成员与部门行政或者个别老师过于打得“火热”，毫无边界，不一定是好事。与书记校长的交往，更应该讲原则，讲规则，保持一定的距离。班主任与家长之间也应该有一定的“规则边界感”，不得“越界”。最后，要想做一个领导者，部门的事物要理清，组织框架，常规与特色的运行，了如指掌。业务能力精湛，有能力安排、指导部门工作，才能征服民心。班主任的班级工作亦如此，一个优秀的班级，一定是教育教学、行为常规、素养活动、班级特色皆与优秀并行。 最后，给班子们附上一段话，共勉：作为基层工作者，1.把时间与精力多花在事上，少花在人上，多研究事，少研究人；2.珍惜平台，珍惜表扬，不要小有成就就“轻飘飘”，永远不忘初心，记得来时路；3.凡事看开看透，既努力，又不太在乎，注重过程，看轻结果，活出精彩。民大附小教育集团要永远保持风清气正、积极向上。加油！早安！
215,“2024.10.2”,2024年10月2日,#沈从文《边城》#一脚踏三省​01人活于世，谁不是带着遗憾前行。 02人生最大的遗憾，是一直在遗憾过去的遗憾。 03所有遗憾，都是另一种成全。 正如沈从文所说：“凡事都有偶然的凑巧，结局却如宿命的必然。”纵观书里书外，种种遗憾，皆因求而不得。你想要的，不因你的意愿出现；你不想面对的，却会阴差阳错来到你的面前。但也正因为有了这些不请自到的遗憾，和难以收拾的残局，才倒逼我们变得清醒。在巨大的绝望中，修炼我们的抗挫能力；把遭遇的苦痛，当作成长的机会与挑战。这样，所有的遗憾与不甘，都是命运最好的馈赠。​
216,“2024.10.3”,2024年10月3日,#陶渊明《桃花源记》 每个人内心都有一处桃花源，那是心灵的栖息地，自由释性，清风相随，明月相伴。
217,“2024.10.4”,2024年10月4日,这一生，除了干工作，还剩下几个为数不多的爱好，到这岁月，还能保留下来，纯属真爱。如：①买衣服、②看喜欢的书、③旅游、④美容养身、⑤拍照秀抖音。国庆假期，1-3号完成了③⑤，4号完成了①，5-6号只剩下②和④了，这个假期值了，7号准备，8号起拼命工作。休息时好好休息，工作时好好工作。加油！
218,“2024.10.5”,2024年10月5日,今日观影陈凯歌作品《志愿军2：存亡之战》。在返回的路上，和H同志讨论起了第一部，我们共同记成了《长津湖》，再回家一“度娘”，又温习了一遍《志愿军1：雄兵出击》。和《雄兵出击》《长津湖》对比，《志愿军2》确实小有逊色，情节略显单一，场面略显紊乱。也或许表达重点不一样，《志愿军1》是作战开篇，有我们熟悉的伟大领袖毛泽东同志；《志愿军2》是焦灼战斗，战争场面居多。但《志愿军》系列，自我认为，确实是国庆必看的史诗巨献，有感动，有泪点，有深深激起致敬英雄的朴素情怀，有自我链接到：我们生于没有硝烟的“战争”年代，我们应该怎样去工作与生活。 影片激发的家国情怀至深，辛柏青一家四口的志愿奔赴，我在叩问：什么是爱国？我想：爱国，就是到祖国需要的地方去，尽己所能，为国家做贡献。战火硝烟，能去战场捍卫祖国尊严；和平年代，能在平凡的岗位上履职尽责。如果不能履职尽责，何谈爱国。影片中有一句话，我很喜欢：每个人要像钉子一样，狠狠地钉在自己的阵地上。无论我们在哪一个岗位，都应该发扬“钉子精神”，让岗位初心坚如磐石，这就是报效祖国。 在硝烟弥漫的战场，志愿军们斗智斗勇，宁死不屈，用生命坚守。我在叩问：什么是真正的战士？他们的信念，他们的意志，他们对祖国，对同志的忠诚，值得敬仰。当听到63军188师1营指导员李想说完:一营倒下了，我们回不来了，你们继续前进……这一幕令人热泪盈眶。真正的战士，就应该宁死不屈。如果面对死亡，我们都无所畏惧，那么我们还会畏惧什么，眼里心中只有对祖国、对同志的绝对忠诚。 历史书太薄，装不下英雄的他们，新中国如他们所愿，盛世太平。我想：战争片的意义就是让我们通过影片去了解这一段掺着血泪、悲伤、仇恨的历史。尽管每一部影片不一定完美，不一定合乎每一个观众的眼缘，但这部影片所传递的这份热血与感动，却定能让你无法忘怀。期待2025年国庆第三部的隆重上演。最后，影片中有几处音乐选择不错，片尾曲更是深情。让我们在歌声中，致敬英雄，铭记历史，吾辈自强。
219,“2024.10.6”,2024年10月6日,一直羡慕那些书画爱好者，有艺术天赋与情操，处处传递着岁月静好的温暖。今天，用一个小时的时间，也试看静心书写，每一个字都认真思考了横与竖，撇与捺。虽仍然写得不尽人意，但终究留下了对生活的热爱。书法之美，在于其背后的那份沉静与力量，在于其心中的诗意与浪漫。年龄不饶人，爱好也可随心境而变。每一笔都是一段岁月的记忆。
220,“2024.10.7”,2024年10月7日,心平能愈三千疾，心静可通万事理。练字如练心，练字是一场静心的修行，练的是手，静的是心。在浮躁的世界，执笔摹写，平复心情，沉淀自己，一字见心。
221,“2024.10.8”,2024年10月8日,民大附小教育集团早安声 本周的主题词是：红色十月，追求卓越。在这回忆峥嵘岁月、遍地红心向党的十月，附小教育集团用怎样的卓越表现献给党。 不记得什么时候，有一位领导评价我，工作很有韧劲儿。当时没有仔细去思考什么是“韧劲儿”。国庆假期，看到一篇文章《干工作要有韧劲儿》，进行了对标对表。昨天下午，和瞿校长、陈芳副校长在办公室聊本周的事务，不禁发生感叹：我们的班子成员、行政人员干工作很有韧劲儿。每一位成员都是被组织、被工作“磨”平了棱角，“磨”出了经验。再多的事，再急的事，现在也可以“胸有成竹”，无所畏惧，不折不扣去完成。 人的能力一般分为三种一一知识、技能和才干。知识靠学，新入职场，知识决定了自己可以在哪些领域工作，所以入职靠知识；技能靠练，当把技能练好后，就可以做精工作，逐渐胜任更高的岗位职务，所以升职靠技能。才干靠贯通，把你所掌握的知识和技能融会贯通，完全内化为自己做事的方式和风格，是你增值的资本，所以走向高层靠才干。 才干通俗来讲就是责任心、学习力和坚持力。考察干部，往往重视一个人的才干。才干中的坚持力，就是做事的韧劲。什么是韧劲儿？度娘释义：顽强不屈的劲头。干一件事情，有足够的耐力和毅力，能够在困难和挑战面前坚持不懈。任何事，一旦想通，一旦开干，绝不轻易放弃。所谓有韧劲，就是一次一次摔倒，一次一次爬起来。哪怕遍体鳞伤，但依旧有信念，有梦想。所谓韧劲差，就是一经受打击就受不了，哭爹喊娘的那种。而这些人都是工作与生活中走得很顺，经历的挫折少了，在苦难面前容易投降。 苦难造就英雄，磨难练就英豪。这个世界，需要有韧劲儿的人。不仅仅是外表的坚强，而是根植骨子里的坚韧。只有这样，才能走向更高的境界。让我们对工作对生活全情投入，不将就、不敷衍，不妥协，不退缩。习近平总书记曾说：“我们需要的是锲而不舍的韧劲，而不需要“三天打鱼，两天晒网”的散漫。早安！
222,“2024.10.9”,2024年10月9日,民大附小教育集团早安声 今天继续学习《干工作要有韧劲儿》。昨天聊到什么是韧劲儿，今天聊一聊如何培养韧劲儿。 一是要坚定信心。只要是认准了的事情就要一干到底，不能为艰难所困，不能为劳苦而退，必须要有不抓出成果不松手、不达目标不罢休的决心。像“锤子钉钉子”一样，一锤接着一锤敲，一颗接着一颗钉，时至日久，总能达到自己的目标。 二是要细致认真。韧劲之要，在于对“毫厘”的极致追求，不做“差不多”先生。做任何一项工作，唯有精细、精准、精深地投入，才能慎终如始，善作善成。这样的细致认真，不是一天两天，而是让优秀成为一种习惯。 三是要勇于担当。做事有韧劲，其实质是高度的责任感。习近平总书记指出：“党的干部必须坚持原则、认真负责，面对大是大非敢于亮剑，面对困难敢于迎难而上，面对危机敢于挺身而出，面对失误敢于承担责任，面对歪风邪气敢于坚决斗争。”这才是党员干部有担当、善担当的体现。早安！
223,“2024.10.10”,2024年10月10日,民大附小教育集团早安声 昨天好消息不断，心情大好。清晨，在金马校区值日，与104班护校队的家长们闲聊。家长们对孩子们一个月来所产生的变化赞赏有加；对学校的卓越管理，班级教师的责任心美美称赞。巡校时，与四年级孩子们交谈甚欢，哪哪都喜欢。能够听到孩子们、家长们的高度满意，是书记校长们最高兴的事情。金马校区截止现在，我们都没有做过多宣传，但它确实很优秀的存在，真是貌似有“起步即冲刺”的迹象。我们班子成员开玩笑说，我们摸爬滚打这么多年的教育经验之举，妥妥地全部用在了金马校区，事实检验，一个字“帅”。 好消息不断。第十届全国中小学实验教学说课活动现场展示案例名单出炉。湖北省小学段共2所学校入围，一所在武汉市；一所是民大附小。国家级科学巅峰对决再添一枚！教师发展中心播报：经过市级、州级层层选拔，我校选送的精品课全部推送至省赛，再次证明付出真会有收获，老师们的辛苦终究没有白费。我们计划为精品课的老师们做一个展区。精品课对老师的磨砺蜕变，只有经历过的老师才懂。 每天晚上读着桂雅教室一篇一篇的日志，你就会明白老师们为什么会如此优秀。他们每天小小的脑袋里，除了研课，就是爱孩子，偶尔还晒一点生活小浪漫……这样的工作节奏与生活浪漫，怎会不优秀。在前几天撰写的集团化办学案例中，我们的设想，把金马校区在短时间内提升为一个优秀共同体，以集团之名，辐射更多被需要的学校和老师们。愿如我们所愿。加油！
224,“2024.10.11”,2024年10月11日,民大附小教育集团早安声 此时此刻，敲击键盘，我不知道写什么主题。因为在附小集团的世界里，每一天都是精彩纷呈。 我想写今天是重阳节，昨天和退休前辈们一起回忆在桂花园小学的峥嵘岁月，聊到对桂花园小学优良传统的传承，再聊到民大附小，聊到现在的民大附小教育集团……每一步都付出很多，但付出就真的会有回报。我想，把学校办好，就是对老一辈精神最好的传承，这也是他们最满意最值得骄傲的。 我想写在属于集团的桂雅教室里，每天观摩老师们的生长，就貌似看到了集团的未来十年、二十年……老师们昨天日志中聊得最多的话题：重阳节系列、桂花飘香系列、精品课系列、个人教研系列……正如返聘回校的王仙老师昨天重阳节座谈会发表感叹：在这样的集体里，你不可能不优秀，学校不可能不卓越。在这样优秀的群体里，确实很容易焦虑，因为担心自己不学习不进步就是退步；但同时也很幸福，因为抱团成长、不断革新、勇于挑战，本身就是一件非常幸福的事情。 我想写昨天发给大家的教育管理研究生报考信息，是我准备报考的一个项目。虽然家里人反对，但反对无效。教育学倒不太担心，准备重拾英语、政治，不为什么，趁现在比较轻松，还有时间学习，漫无目的地海量学习，不如给自己一个小目标，同时也给菇凉们做一个表率。这次共有8个名额，希望附小老师们共同努力，再创佳绩。有愿意报名的私信我哦，共同学习，共同进步。 又是重阳至，满园桂花香。爱老敬老，爱自己，爱生活，爱工作，爱每一天……那就从好好规划每一天每一刻开始吧！早安！
225,“2024.10.12”,2024年10月12日,民大附小教育集团早安声 国庆小长假后的第一周，周六也上班，哪怕是多一天，很多上班族也是觉得很长的，疲惫的。而我在这一周里是兴奋的，知足的。因为每一天都有精彩呈现。 昨天上午的桂雅名班主任培训，班主任们的表现真是让我刮目相看，用一个词来形容“藏龙卧虎”。我想上台展示的班妈们，这份自信与豁达；台下班妈们的智慧与团策；几乎每个组挂在嘴边的“人人有事做 事事有人干”……你们的“唇枪舌战”，就是我最喜欢的模样；四年级组的“用魔法打败魔法”，就是班主任工作经典中的经典；策略与学校文化的链接，代表着附小精神深入骨髓。这就是“附小气质”。 田校长把无解的世界难题交给我，让我选出最佳年级组，人人奖励一杯咖啡。于我，手心手背都是肉，貌似如何选择都是错。金马校区向木林老师几个“200元”点拨了我，人家谭玲玲老师明明聊到班级管理艺术哄孩子们开心，说孩子们近段时间表现好，谭老师会涨工资200元。云端的她偏要说成只要班主任策略小组分享完就会得到奖金200元。拗不过你们，最终我以请两个校区每个班主任喝一杯咖啡，马上支付为奖励，获得你们的笑声与掌声，结束本次高端培训。虽又损失三个200元，但心里赚了个高兴与满意。 很喜欢大家现在的状态，真诚善良、美丽向上，拼搏奋进，持续地抱团成长，势不可挡。早安！
226,“2024.10.13”,2024年10月13日,#科学教育 1. 科学教育，基础课程有用但很有限…… 2. 18部委的文件告诉我们三件事：夯实学校课程、用好社会大课堂、做好评价改革。 3.我们要考虑课程是否只有初级课程，无进阶，无高阶课程。 4.用好社会大课堂，社会资源主体很积极，但需要教育工作者的介入。 5.就目前来看，科学教育工作者还有很多工作要做。 6.美国最大的敌人不是中国，而是STEM。 7.国家越来越发达，年轻人的选择一定是多元的。如果最有才华的年青人都逃避理工科，我们的未来在哪里。 8.我们要培养学生像科学家一样思考，像工程师一样实践…… 9.科学不仅仅是一个知识体系（静态），更是一个探究过程（动态）。 10.科学教育，范围广，资源少，如何体系化落地，目前还差范式。 11.学习像工程师那样思考是一项很重要的技能，不管你将来从事什么样的职业，这项技能都会在你的生活中对你有所帮助。比如动手能力、识图能力…… 12.世界正经历百年未有之大变局，新科技革命加速演进。谁占据了科技制高点，谁就能赢得未来，科学教育已经成为大国博弈的前沿阵地。 13.有人说，国家的强盛是在中小学课堂上崛起的。
227,“2024.10.14”,2024年10月14日,民大附小教育集团早安声 9月，接到校长智库教育研究院郑老师的邀请，参加10月中旬的全国中小学科学教育与创新人才培养教育论坛。一是希望我们能加入首批全国100所科学教育资源协作体，与其他全国科学实验校共享共建；二是希望民大附小能在这次高端论坛上发言。 9月虽欣然答应，但实在是没有时间过多准备，但也不慌张，因为学校科学教育体系建设已经搭建，做过的事情踏踏实实摆在那里。教育部调研时，也有总结的材料在。前往苏州的头晚，我在犹豫，要不要换个人参加，因为市教育局有个非常重要的会议要召开。电话了会务组，郑老师还是希望我本人出席。一是想到前几次参加校长智库的活动，很不错，是一定能学到干货的；二是科学教育针对沿海城市，我们山区社会资源相对贫乏，还是想来进一步开阔办学思路，提升科学教育办学质量。三是也趁此机会将民大附小的经验做法在全国亮相，得到各级专家的认可。 给领导请示后，近8个小时动车前往，在动车上不断修订PPT，到达酒店后14号上午分享，直至13号深夜才修订完毕。这是一次没有讲稿的“裸”分享，但分享的很多个“点”，都是我们实实在在做过几年，已经成课程系列，已经有经验可谈，所以分享得很从容、很带劲儿。 分享结束后，没想到效果很好，得到与会人员的高度称赞。一下分享台，很多书记校长主动我加微信，希望进一步保持亲密联系。同时，通过这几天的课间交流，我也认识了几位全国科学教育专家，以及来自深圳、苏州、济南、重庆等地区的朋友及学校，真的都是很牛很牛的校长和学校。也第一次听到了校长班同学荆门掇刀区王芳校长的科学教育分享，很nice。她的学校可是今年湖北省科学素养大赛总分第一名哦。 这几天，对启慧同志很抱歉。昨晚我开玩笑说，元旦时，老师们排练节目《陪书记出差》，好像节目中都争着出来。这次你尝到了，没有意思哦。我们这几天从抵达到离开，白天课程很满，我们一分一秒都未缺席，早到迟走，每一分钟都有认真聆听与领悟，从不离开酒店。其实，这是我多年出差的常态，有点时间就要整理笔记，处理工作。没吃好，没睡好，没玩好……启慧笑着说，那不，学习好了呀。今天，我们又将坐8个小时动车返恩，虽颈椎腰椎一直有些劳累，但这一趟的学习确实很丰实，值得一来，不虚此行。
228,“2024.10.15”,2024年10月15日,今天看到老河口等几个地区关于教育系统的新闻，结合恩施的情况，这次外出全国的校长聚在一起，也在讨论这个问题，他们称之为“白色恐怖”运动。 这股运动席卷全国，越是贫穷的地方越恐怖，深圳等沿海地带“白色恐怖运动”压力小些。对比现在各地区的经济形势，实感堪忧。深圳一个学校每年两千多万，必须用完，不用完追责，经济好的地方貌似“情绪还是稳定”。 如今这个情况，很多校长都表达了自己的想法，做得越多，错得越多，只能不做。如果真这样，教育不知会如何倒退，最终是娃娃不受益。还是希望早日恢复正常，鼓励校长们敢干事，爱干事，干好事。
229,“2024.10.16”,2024年10月16日,民大附小教育集团早安声 喜欢罗曼罗兰的两句话。生活中只有一种英雄主义，那就是认清生活的真相之后依然热爱生活。欲把阳光洒进他人的心中，自己的心里先得有个太阳。 真正的英雄主义不一定是轰轰烈烈的壮举，而是一种内心的强大，坚韧与执着，是面对生活考验时所展现出的无畏精神。真正能影响和温暖他人的，是自己内在的光明和热情。内心充满坚定的信念，乐观的态度和对生活的热爱。 正如，世界上所有的惊喜和好运，都是你累积的人品和善良，把身体照顾好，把喜欢的事做好，把重要的人待好，相信正义，坚持真诚善良，美丽向上，你追求的梦想都在路上。早安！
